id;nome;popularidade;seguidores;genero;spotify;imagem
5IH6FPUwQTxPSXurCrcIov;Alec Benjamin;82;1599375;['pop'];https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov;https://i.scdn.co/image/3456c9584254a3269549795b0bd63e841a86e974
2FXC3k01G6Gw61bmprjgqS;Hozier;82;3913679;['irish singer-songwriter', 'pop'];https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS;https://i.scdn.co/image/2e4114631a20bd71903bc335b88f872afdce9a33
5p7f24Rk5HkUZsaS3BLG5F;Hailee Steinfeld;81;5672551;['dance pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F;https://i.scdn.co/image/4520a1f2ef56222c7e96d14271fbb0cb01cddd0d
51Blml2LZPmy7TTiAg47vQ;U2;81;6757112;['irish rock', 'permanent wave', 'rock'];https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ;https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d
3WGpXCj9YhhfX11TToZcXP;Troye Sivan;81;4490290;['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop'];https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP;https://i.scdn.co/image/7a138ceca55230ab6475ca69d217452fb2300d86
4EPJlUEBy49EX1wuFOvtjK;Becky Hill;81;159497;['dance pop', 'house', 'pop', 'pop house', 'tropical house', 'uk dance', 'uk pop'];https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK;https://i.scdn.co/image/f5130721a00ee7ed93152f817f26713134402f9a
6x2LnllRG5uGarZMsD4iO8;Thomas Rhett;81;3368791;['contemporary country', 'country', 'country road', 'modern country rock'];https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8;https://i.scdn.co/image/ae406c9213a87f7ae2db5851285afa2e9867ff50
0C0XlULifJtAgn6ZNCW2eu;The Killers;81;5312046;['modern rock', 'permanent wave', 'pop rock', 'rock'];https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu;https://i.scdn.co/image/c85f1ea9f92dc0cc43965a0c727c4a1cdd1c2540
20gsENnposVs2I4rQ5kvrf;Sam Feldt;81;506556;['dance pop', 'edm', 'pop', 'pop edm', 'tropical house'];https://open.spotify.com/artist/20gsENnposVs2I4rQ5kvrf;https://i.scdn.co/image/7d85234afc83df9951394e9d6cb76d1fe983e0fb
5CCwRZC6euC8Odo6y9X8jr;Rita Ora;81;5684387;['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop'];https://open.spotify.com/artist/5CCwRZC6euC8Odo6y9X8jr;https://i.scdn.co/image/ccac2f7381ac773987322dd45922bd35a2886056
4bL2B6hmLlMWnUEZnorEtG;Felix Jaehn;81;981631;['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'tropical house'];https://open.spotify.com/artist/4bL2B6hmLlMWnUEZnorEtG;https://i.scdn.co/image/e968ab97624a12ed7e22aeddaaee07a9ed472f11
6FBDaR13swtiWwGhX1WQsP;blink-182;81;5798498;['pop punk', 'punk', 'socal pop punk'];https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP;https://i.scdn.co/image/345f0de2b6bdadd50e7b5236324e9d2d1253a7d1
6LqNN22kT3074XbTVUrhzX;Kesha;81;5478214;['dance pop', 'electropop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX;https://i.scdn.co/image/282055081bba71c1f715c6459de13d12fb4373d5
45eNHdiiabvmbp4erw26rg;ILLENIUM;81;858861;['edm', 'electropop', 'melodic dubstep', 'pop', 'tropical house'];https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg;https://i.scdn.co/image/13f93bc1aa54c82eb6deed1637b5049150cc9379
1l7ZsJRRS8wlW3WfJfPfNS;Christina Aguilera;81;5122610;['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop'];https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS;https://i.scdn.co/image/e3ea6d2340bba0d93450a813a0843fd9cf998e39
1pPmIToKXyGdsCF6LmqLmI;Rich The Kid;81;2119316;['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap'];https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI;https://i.scdn.co/image/d985318181090736aa5b9fc7e0b3a39a4ccfb080
58lV9VcRSjABbAbfWS6skp;Bon Jovi;81;7779871;glam metal;https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp;https://i.scdn.co/image/255476a832d9647d73ed03ae51727cb911c565df
3oSJ7TBVCWMDMiYjXNiCKE;Kane Brown;81;2497044;contemporary country;https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE;https://i.scdn.co/image/c1c4dca1973a866b372b642f10486ca952b7e211
6XpaIBNiVzIetEPCWDvAFP;Whitney Houston;81;5438149;['dance pop', 'pop', 'urban contemporary'];https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP;https://i.scdn.co/image/9cd1d09d5a351ca65c2f45246703614748ea9fed
21E3waRsmPlU7jZsS13rcj;Ne-Yo;81;5252187;['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'];https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj;https://i.scdn.co/image/e5ffaa9e953d537f4d1c5585167c948cbcb68812
0jnsk9HBra6NMjO2oANoPY;Flo Rida;81;7548114;['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap'];https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY;https://i.scdn.co/image/2d0b5f483c7ed95b7c3c63147c3d38f9366b2c21
0iEtIxbK0KxaSlF7G42ZOp;Metro Boomin;81;1836872;['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'];https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp;https://i.scdn.co/image/8986705c72b71411c261c0f9eb65b6a2c04cfe90
4IVAbR2w4JJNJDDRFP3E83;6LACK;81;2267775;['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap'];https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83;https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee
7jy3rLJdDQY21OgRLCZ9sD;Foo Fighters;80;7543246;['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock'];https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD;https://i.scdn.co/image/4357f7b293c92d3a70a087552a27f69f431e16ae
6JL8zeS1NmiOftqZTRgdTz;Meghan Trainor;80;9009669;['dance pop', 'hip pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz;https://i.scdn.co/image/d36be4a159ad3f66c13c81c9a2bdd49dcd4e6700
1MIVXf74SZHmTIp4V4paH4;Mabel;80;771402;['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop'];https://open.spotify.com/artist/1MIVXf74SZHmTIp4V4paH4;https://i.scdn.co/image/c7045030d8c544d8211dc4a918928ba6cacbbb46
7DMveApC7UnC2NPfPvlHSU;Cheat Codes;80;1582857;['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house'];https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU;https://i.scdn.co/image/e35ad2aa3c7079a1525004bcd4ad927308b164f2
3wyVrVrFCkukjdVIdirGVY;Lil Pump;80;6847783;['emo rap', 'miami hip hop', 'rap', 'trap'];https://open.spotify.com/artist/3wyVrVrFCkukjdVIdirGVY;https://i.scdn.co/image/aafa5a282b9af40a1a683c8fc20af99d7cd9fbdd
2DaxqgrOhkeH0fpeiQq2f4;Oasis;80;5173197;['beatlesque', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'rock'];https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4;https://i.scdn.co/image/2a4e00f806df130d22e4bfc19243bbe743c304b3
3QSQFmccmX81fWCUSPTS7y;Dean Lewis;80;1106137;['australian pop', 'pop'];https://open.spotify.com/artist/3QSQFmccmX81fWCUSPTS7y;https://i.scdn.co/image/2e0a51cd1cf44a3daff20f5fcf899c2fbfca114b
2EMAnMvWE2eb56ToJVfCWs;Bryson Tiller;80;4072061;['pop', 'pop rap', 'rap', 'trap'];https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs;https://i.scdn.co/image/17cb13828da84ff2e33f86b6984dab07b7ae66b6
20wkVLutqVOYrc0kxFs7rA;Daniel Caesar;80;1943199;['canadian contemporary r&b', 'pop'];https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA;https://i.scdn.co/image/f9dbecfbec79585821a0058c96fde9a57b9c106c
4NHQUGzhtTLFvgF5SZesLK;Tove Lo;80;2383585;['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop'];https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK;https://i.scdn.co/image/e088be208a6ded5ede7a8294792d2e877f03163d
2jnIB6XdLvnJUeNTy5A0J2;Why Don't We;80;2097987;['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop'];https://open.spotify.com/artist/2jnIB6XdLvnJUeNTy5A0J2;https://i.scdn.co/image/c98c1c47d35678ba9d9ff3246a7035a2de0b3156
21WS9wngs9AqFckK7yYJPM;PnB Rock;80;2475833;['melodic rap', 'pop rap', 'rap', 'trap'];https://open.spotify.com/artist/21WS9wngs9AqFckK7yYJPM;https://i.scdn.co/image/a525eed860cd4ee699ec2525953071d68bff95a0
5rSXSAkZ67PYJSvpUpkOr7;Backstreet Boys;80;3185292;['boy band', 'dance pop', 'europop', 'pop'];https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7;https://i.scdn.co/image/c2212df3b6160f0ab0f1c8d5010e9218aab96fc0
6tbjWDEIzxoDsBA1FuhfPW;Madonna;80;4042081;['dance pop', 'pop'];https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW;https://i.scdn.co/image/96b4818a65820e91e0e17fcf55a4d2213b019ad4
163tK9Wjr9P9DmM0AVK7lm;Lorde;80;5808967;['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm;https://i.scdn.co/image/d25fc756cd04c8b3ea196b7c07c6d057685cc405
3BmGtnKgCSGYIUhmivXKWX;Kelly Clarkson;79;6480071;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'urban contemporary'];https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX;https://i.scdn.co/image/e83f002015ece3302c98bfc425f497091d48ecaf
3AQRLZ9PuTAozP28Skbq8V;The Script;79;5881080;['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop'];https://open.spotify.com/artist/3AQRLZ9PuTAozP28Skbq8V;https://i.scdn.co/image/b0d7782a07bb4305554837a88078a3b19a5c9eda
4ScCswdRlyA23odg9thgIO;Jess Glynne;79;2136535;['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop'];https://open.spotify.com/artist/4ScCswdRlyA23odg9thgIO;https://i.scdn.co/image/7b8bcd3c4f4c044e2b330d3f79adae16c2dec8de
4Q6nIcaBED8qUel8bBx6Cr;Jax Jones;79;732927;['dance pop', 'edm', 'house', 'pop', 'post-teen pop', 'tropical house', 'uk dance'];https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr;https://i.scdn.co/image/f712bc671f130035f9653d21574e3965dc3c56f6
7FBcuc1gsnv6Y1nwFtNRCb;My Chemical Romance;79;4901626;['emo', 'modern rock', 'pop punk'];https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb;https://i.scdn.co/image/bab47daddd2c01b0ee83e54536aa7e2c77ba7c14
4sTQVOfp9vEMCemLw50sbu;Galantis;79;2907646;['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house'];https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu;https://i.scdn.co/image/2df5fb887384d10f117938d67e09d955b7291821
2ZRQcIgzPCVaT9XKhXZIzh;Gryffin;79;511051;['dance pop', 'edm', 'electro house', 'pop', 'tropical house'];https://open.spotify.com/artist/2ZRQcIgzPCVaT9XKhXZIzh;https://i.scdn.co/image/4d581cbbac339906b4de7580064f0cd38ad5cc12
0SfsnGyD8FpIN4U4WCkBZ5;Armin van Buuren;79;3420264;['dutch trance', 'edm', 'progressive house', 'trance'];https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5;https://i.scdn.co/image/4c6dab89eacc99971af32ab6fe0df0553531fbda
6MDME20pz9RveH9rEXvrOM;Clean Bandit;79;3795355;['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky'];https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM;https://i.scdn.co/image/08a4e4c0edda46a1ab4c9ee851f8fa567741d7e6
4lxfqrEsLX6N1N4OCSkILp;Phil Collins;79;2820325;['mellow gold', 'rock drums', 'soft rock'];https://open.spotify.com/artist/4lxfqrEsLX6N1N4OCSkILp;https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d
6deZN1bslXzeGvOLaLMOIF;Nickelback;79;4322451;['alternative metal', 'canadian rock', 'nu metal', 'post-grunge'];https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF;https://i.scdn.co/image/3cab7a705d1fefebd1f7c8bf03f27587ae697ead
4phGZZrJZRo4ElhRtViYdl;Jason Mraz;79;5274769;['acoustic pop', 'neo mellow', 'pop', 'pop rock'];https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl;https://i.scdn.co/image/71c566f8ddb1c137fd9ae6b7f8bcc9e41322d2db
7Ey4PD4MYsKc5I2dolUwbH;Aerosmith;79;8447817;['album rock', 'classic rock', 'hard rock', 'rock'];https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH;https://i.scdn.co/image/a70e0a22056cf078a7d76f5602e59d969ee9f530
4AVFqumd2ogHFlRbKIjp1t;Alesso;79;3350853;['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house'];https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t;https://i.scdn.co/image/2b365693847177310dcb17992156c0a31fd4a925
73jBynjsVtofjRpdpRAJGk;Dimitri Vegas & Like Mike;79;2785761;['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house', 'tropical house'];https://open.spotify.com/artist/73jBynjsVtofjRpdpRAJGk;https://i.scdn.co/image/89cbcebacfb4706f5adc8fe1a409f4f433a15412
3KedxarmBCyFBevnqQHy3P;Jessie Reyez;79;725359;['canadian contemporary r&b', 'canadian pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/3KedxarmBCyFBevnqQHy3P;https://i.scdn.co/image/5c3ac07ff50cd4308c38059f5651cd4455c5d724
3NPpFNZtSTHheNBaWC82rB;X Ambassadors;79;2045959;['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop'];https://open.spotify.com/artist/3NPpFNZtSTHheNBaWC82rB;https://i.scdn.co/image/f9669e02d7b9ed1a288c332bf220600911174650
0p4nmQO2msCgU4IF37Wi3j;Avril Lavigne;79;5814290;['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j;https://i.scdn.co/image/035ad2a01098302eb1d195668fe153c364cb77b1
74XFHRwlV6OrjEM0A2NCMF;Paramore;79;5146216;['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk'];https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF;https://i.scdn.co/image/7c46ccf2b9b95366a3b660470e009dac3f21dc40
12Chz98pHFMPJEknJQMWvI;Muse;79;5735706;['modern rock', 'permanent wave', 'post-grunge', 'rock'];https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI;https://i.scdn.co/image/12450535621500d6e519275f2c52d49c00a0168f
77SW9BnxLY8rJ0RciFqkHh;The Neighbourhood;79;3846630;['modern alternative rock', 'modern rock', 'pop', 'rock'];https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh;https://i.scdn.co/image/7880e6831c1b83030a4c261f46386b04003b0a97
5CiGnKThu5ctn9pBxv7DGa;benny blanco;78;545129;['electropop', 'pop', 'pop rap', 'post-teen pop'];https://open.spotify.com/artist/5CiGnKThu5ctn9pBxv7DGa;https://i.scdn.co/image/6397158bae9bf66c29bb425edba14961dbf14a20
5pUo3fmmHT8bhCyHE52hA6;Liam Payne;78;5491664;['dance pop', 'pop', 'post-teen pop', 'tropical house'];https://open.spotify.com/artist/5pUo3fmmHT8bhCyHE52hA6;https://i.scdn.co/image/4459594a6c3d1986de232382582967bb1e363e13
7iZtZyCzp3LItcw1wtPI3D;Rae Sremmurd;78;5792902;['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap'];https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D;https://i.scdn.co/image/7d6e7fa3946448178d50c8e3e42c517a6dd06aa1
6ZLTlhejhndI4Rh53vYhrY;Ozzy Osbourne;78;2863425;['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock'];https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY;https://i.scdn.co/image/59cb2a9f548a1e53e91f90fe6bcf9d7aef4f5856
3TOqt5oJwL9BE2NG9MEwDa;Disturbed;78;3841890;['alternative metal', 'nu metal', 'post-grunge', 'rap metal'];https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa;https://i.scdn.co/image/b57e634f63dc9a71052c5d61cafc00d221c42afb
5IcR3N7QB1j6KBL8eImZ8m;ScHoolboy Q;78;3089430;['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'];https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m;https://i.scdn.co/image/16e1c84dcb5ab6b682f113a048ed172ca3ca2ef6
5dHt1vcEm9qb8fCyLcB3HL;A$AP Ferg;78;2397406;['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'];https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL;https://i.scdn.co/image/ea08ae0c9e60a0a416f18b02b35bb6591f62d171
3Z02hBLubJxuFJfhacLSDc;Bryan Adams;78;1612071;['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'soft rock'];https://open.spotify.com/artist/3Z02hBLubJxuFJfhacLSDc;https://i.scdn.co/image/3bad94091d5b5de72358736e1193b719a2886f0b
4EzkuveR9pLvDVFNx6foYD;James Bay;78;2850394;['neo mellow', 'pop', 'pop rock'];https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD;https://i.scdn.co/image/a4c0d3092ae7805d905fcd2a750d1c7f8d7cdd95
6ydoSd3N2mwgwBHtF6K7eX;Calum Scott;78;2391361;['neo mellow', 'pop', 'viral pop'];https://open.spotify.com/artist/6ydoSd3N2mwgwBHtF6K7eX;https://i.scdn.co/image/1134c6cc39953feb998c83d5a7356ce6d1548a5c
1QRj3hoop9Mv5VvHQkwPEp;Olivia O'Brien;78;1034664;['dance pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/1QRj3hoop9Mv5VvHQkwPEp;https://i.scdn.co/image/3817aaff51f9bd6000666ce2c3793fae8fa236c9
5xkAtLTf309LAGZTbvULBn;Ruel;78;1006013;['australian alternative pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/5xkAtLTf309LAGZTbvULBn;https://i.scdn.co/image/d40a05c7b208996978c08f1e193d0192a649086e
10exVja0key0uqUkk6LJRT;Vance Joy;78;2035438;['folk-pop', 'modern rock', 'neo mellow', 'pop', 'pop rock'];https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT;https://i.scdn.co/image/7d186c3a80955b82a8cc46fe86bdf305478629e8
2ysnwxxNtSgbb9t1m2Ur4j;George Ezra;78;3090377;['folk-pop', 'neo-singer-songwriter', 'pop'];https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j;https://i.scdn.co/image/f145882e808633707759012c6417264f657304be
1CoZyIx7UvdxT5c8UkMzHd;Jorja Smith;78;1441829;['pop', 'uk contemporary r&b'];https://open.spotify.com/artist/1CoZyIx7UvdxT5c8UkMzHd;https://i.scdn.co/image/a781161f9e412f54e7b2a9d2fdc07a32cb75b42b
6PXS4YHDkKvl1wkIl4V8DL;Fetty Wap;78;3745056;['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap'];https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL;https://i.scdn.co/image/345ba48efb55e88a86e7421e992794e551570bdb
3Fl1V19tmjt57oBdxXKAjJ;Blueface;78;2397200;['cali rap', 'trap'];https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ;https://i.scdn.co/image/6924d354dc0667e20868cc9d10c3117249fa6373
6s22t5Y3prQHyaHWUN1R1C;AJR;78;1248539;['modern rock'];https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C;https://i.scdn.co/image/ce07af97cf3c49b36eb3a5f7a27d59be35e971eb
2IvkS5MXK0vPGnwyJsrEyV;Eric Church;78;2524283;['contemporary country', 'country', 'country road', 'modern country rock'];https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV;https://i.scdn.co/image/f052d17f87d18447b42ddf9c31b8721461c30d44
2xiIXseIJcq3nG7C8fHeBj;Three Days Grace;77;3620268;['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge'];https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj;https://i.scdn.co/image/2a9ec8d494f8d0a52fd67c3239efc2b9e79a4ced
3FUY2gzHeIiaesXtOAdB7A;Train;77;3253648;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop'];https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A;https://i.scdn.co/image/f0757afdaaccc60dcf993b5331479335c2f4945b
1IueXOQyABrMOprrzwQJWN;Sigala;77;1065658;['dance pop', 'edm', 'pop', 'tropical house'];https://open.spotify.com/artist/1IueXOQyABrMOprrzwQJWN;https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846
0GgY7hjMoGDsX8ZDe2mwds;Soolking;77;1291837;['french hip hop', 'pop urbaine', 'rap algerien', 'rap tunisien'];https://open.spotify.com/artist/0GgY7hjMoGDsX8ZDe2mwds;https://i.scdn.co/image/3d6157f47bb385b8ce39d721673b435586c2393e
2oX42qP5ineK3hrhBECLmj;Andy Grammer;77;769084;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop'];https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj;https://i.scdn.co/image/a8660c4ae74a883067345f1bc0095b2c291d2e3c
7KMqksf0UMdyA0UCf4R3ux;James Blunt;77;2173512;['neo mellow', 'pop', 'pop rock'];https://open.spotify.com/artist/7KMqksf0UMdyA0UCf4R3ux;https://i.scdn.co/image/f87792caa6da101c22961f85effbb748a23ad3a1
0xOeVMOz2fVg5BJY3N6akT;Jaden;77;1106720;['hip hop', 'pop', 'rap'];https://open.spotify.com/artist/0xOeVMOz2fVg5BJY3N6akT;https://i.scdn.co/image/64829357ce5ba7e8e7d1aebf19fbde50a36cf885
1l2ekx5skC4gJH8djERwh1;Don Diablo;77;1592386;['big room', 'edm', 'electro house', 'future house', 'house', 'pop', 'progressive electro house', 'tropical house'];https://open.spotify.com/artist/1l2ekx5skC4gJH8djERwh1;https://i.scdn.co/image/8e300462ea539531b1640897fed77380cb7e14e0
6t1gpxYbY8OlLA7D2RiikQ;Loud Luxury;77;313068;['dance pop', 'edm', 'electro house', 'pop', 'tropical house'];https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ;https://i.scdn.co/image/6e02aa6759a9e7621afaa04e8270369fa0060a27
7HkdQ0gt53LP4zmHsL0nap;Ella Mai;77;2731596;['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary'];https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap;https://i.scdn.co/image/575a623d09d4b40a0c1e956ced7e7b0378e0e58a
49bzE5vRBRIota4qeHtQM8;Skillet;77;2973533;['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge'];https://open.spotify.com/artist/49bzE5vRBRIota4qeHtQM8;https://i.scdn.co/image/6394615957f0c7c768e7e8432c20a5062c548423
45dkTj5sMRSjrmBSBeiHym;Tate McRae;77;525271;['pop', 'post-teen pop'];https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym;https://i.scdn.co/image/6f4906f9143974342989ea0f06a391a341fcef87
4D75GcNG95ebPtNvoNVXhz;Afrojack;77;3375267;['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house'];https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz;https://i.scdn.co/image/903c3b850a41b7b8bfaa47625ea1d6477875f984
47mIJdHORyRerp4os813jD;League of Legends;77;642822;video game music;https://open.spotify.com/artist/47mIJdHORyRerp4os813jD;https://i.scdn.co/image/777c2801d8ae45f6df96905d07403016c5a33b3d
6Dd3NScHWwnW6obMFbl1BH;Daya;77;1080052;['dance pop', 'electropop', 'pop', 'post-teen pop', 'tropical house', 'viral pop'];https://open.spotify.com/artist/6Dd3NScHWwnW6obMFbl1BH;https://i.scdn.co/image/6dcfbf8e78a3dc84e2535db44a0a062d6ccf5980
6sFIWsNpZYqfjUpaCgueju;Carly Rae Jepsen;77;4051720;['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop'];https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju;https://i.scdn.co/image/cae6fb01fab512f2047d40baffb3f8f561d1567d
5KKpBU5eC2tJDzf0wmlRp2;RAYE;77;273998;['dance pop', 'house', 'pop', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk pop'];https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2;https://i.scdn.co/image/118848385fd97fba3428df4aebf0d6b26ae77053
7IlRNXHjoOCgEAWN5qYksg;Aya Nakamura;77;1876629;basshall;https://open.spotify.com/artist/7IlRNXHjoOCgEAWN5qYksg;https://i.scdn.co/image/d6223d308b51e16f9bb2796ccf7c69821b360e75
5LfGQac0EIXyAN8aUwmNAQ;The Offspring;77;3484998;['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk'];https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ;https://i.scdn.co/image/95bdabfcd4719c71269c626d04238dbf5ad8718d
5BcAKTbp20cv7tC5VqPFoC;Macklemore & Ryan Lewis;77;2471428;['dance pop', 'pop', 'pop rap'];https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC;https://i.scdn.co/image/aa77c545af000003e22621637813e2e7c65c4203
4WN5naL3ofxrVBgFpguzKo;Rudimental;76;1168716;['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky'];https://open.spotify.com/artist/4WN5naL3ofxrVBgFpguzKo;https://i.scdn.co/image/bc4c973b7e8fc98d054aeb6e82cdbaca118f92f2
